,PCA,Neighbors,Weights,P Integer,Mean CV Score,STD CV Score,Execution Time
2714,16,85,distance,1,0.7623181005871841,0.42566326374768587,184.59751439094543
2715,21,115,uniform,1,0.7495532295123819,0.43327033782609725,220.2295160293579
2716,9,137,uniform,1,0.7510850140413582,0.43238445361026917,134.9029986858368
2717,12,193,uniform,2,0.7339800868011233,0.44187477748853105,155.69699478149414
2718,9,139,distance,1,0.7635945876946643,0.4248739734769358,133.36900353431702
2719,15,75,distance,1,0.7651263722236405,0.42391981169972653,178.84899997711182
2720,20,1,uniform,2,0.7130456982384478,0.452340060642535,212.94251585006714
2721,5,51,distance,2,0.7801889200919071,0.4141185446918925,102.68199610710144
2722,18,73,distance,1,0.762062803165688,0.42582048705639075,197.6820044517517
2723,12,145,distance,1,0.7597651263722236,0.427226028140635,154.9929974079132
2724,14,109,uniform,1,0.7531273934133266,0.431191978941834,172.18099927902222
2725,2,63,uniform,2,0.6290528465662497,0.4830583430530395,79.83400130271912
2726,23,173,uniform,2,0.7393413326525402,0.438993993676572,240.82251930236816
2727,1,39,uniform,2,0.5483788613735001,0.49765398197161426,77.75899744033813
2728,6,197,distance,2,0.7625733980086801,0.4255058291706182,110.06100010871887
2729,3,179,uniform,1,0.6581567526167986,0.4743273570032712,87.38599610328674
2730,7,59,uniform,2,0.7707429154965535,0.4203549377709581,119.36800074577332
2731,16,115,uniform,2,0.7510850140413582,0.4323844536102691,185.99700140953064
2732,5,59,distance,2,0.7771253510339545,0.4161748908984148,102.29199528694153
2733,15,189,distance,1,0.7528720959918305,0.4313417474215758,177.99399638175964
2734,17,59,uniform,2,0.7674240490171049,0.42247411519204,192.0090000629425
2735,12,163,uniform,1,0.7441919836609651,0.436314422310016,154.2720010280609
2736,21,103,uniform,2,0.7541485830993107,0.43059087044271244,225.91999578475952
2737,14,39,uniform,1,0.7753382690834822,0.41735936263382417,171.74100065231323
2738,8,83,uniform,2,0.7651263722236405,0.42391981169972653,124.58499574661255
2739,14,187,distance,2,0.7523615011488384,0.43164067549051127,172.41099572181702
2740,20,31,uniform,2,0.7771253510339545,0.4161748908984148,214.2900002002716
2741,4,47,uniform,1,0.779678325248915,0.4144635501295163,95.6219973564148
2742,18,117,distance,2,0.7584886392647434,0.427999560012696,200.18500399589539
2743,20,109,distance,2,0.7610416134797039,0.4264472722763189,215.50700426101685
2744,23,77,uniform,1,0.7569568547357671,0.42892094237085443,242.74100303649902
2745,1,163,uniform,1,0.5667602757212152,0.4955230222559062,79.30299878120422
2746,1,143,distance,2,0.5037018126116927,0.49998629639559916,76.985999584198
2747,6,81,distance,1,0.7748276742404901,0.4176957618549212,111.39899754524231
2748,2,41,uniform,1,0.6293081439877457,0.4829900660453012,80.12399983406067
2749,4,55,uniform,2,0.7748276742404901,0.4176957618549212,97.04399681091309
2750,19,113,distance,1,0.755935665049783,0.4295310644825648,209.67999982833862
2751,12,93,uniform,1,0.756190962471279,0.4293788429208404,154.2109980583191
2752,22,97,distance,1,0.7589992341077355,0.4276907723245925,227.9529960155487
2753,12,139,distance,1,0.7582333418432474,0.4281536420030414,155.61800360679626
2754,9,29,distance,1,0.7758488639264743,0.4170220668867218,135.64699840545654
2755,19,195,distance,1,0.749808526933878,0.43312319248814873,210.07199621200562
2756,19,9,distance,1,0.7653816696451365,0.4237600375405397,206.6980013847351
2757,19,165,uniform,2,0.7398519274955323,0.4387152298207551,213.24300003051758
2758,8,151,distance,1,0.7630839928516722,0.425190325272367,127.4729995727539
2759,18,157,uniform,1,0.7418943068675007,0.43759244086831695,200.14100003242493
2760,23,89,distance,1,0.7582333418432474,0.4281536420030414,238.10999655723572
2761,7,55,distance,1,0.7786571355629308,0.4151508169326689,125.70199918746948
2762,15,91,uniform,2,0.7592545315292315,0.4275360661763621,178.9409966468811
2763,9,55,uniform,2,0.7740617819760021,0.41819868443138164,141.45399951934814
2764,23,71,uniform,1,0.7572121521572632,0.428767896166013,240.45100140571594
2765,15,73,uniform,2,0.761807505744192,0.42597749933066287,177.8859965801239
2766,17,89,uniform,1,0.7515956088843503,0.4320875485247325,194.2269992828369
2767,18,125,distance,2,0.7584886392647434,0.427999560012696,200.63499927520752
2768,23,153,distance,2,0.7538932856778147,0.4307414531801224,248.49799990653992
2769,13,151,uniform,2,0.7475108501404136,0.43444030552282986,172.40600037574768
2770,1,135,uniform,2,0.5677814654071994,0.49538436889677157,77.24400401115417
2771,2,199,distance,1,0.6295634414092418,0.48292164442090807,85.28600120544434
2772,11,167,uniform,1,0.7470002552974215,0.4347308062272659,149.56800174713135
2773,15,77,distance,1,0.762062803165688,0.42582048705639075,180.45199871063232
2774,23,19,uniform,1,0.7707429154965535,0.4203549377709581,237.68300437927246
2775,2,93,uniform,2,0.6331376053101864,0.48194852220156154,81.99199771881104
2776,15,157,distance,2,0.755935665049783,0.42953106448256484,178.9050042629242
2777,None,75,uniform,2,0.761552208322696,0.4261343008037736,253.26500368118286
2778,9,187,uniform,2,0.7393413326525402,0.438993993676572,135.6690001487732
2779,5,161,distance,2,0.7687005361245851,0.42166339879856835,104.22599959373474
2780,None,197,distance,2,0.7482767424049017,0.4340030635615493,255.6090042591095
2781,10,163,distance,2,0.7549144753637989,0.4301378967842745,140.69300389289856
2782,19,55,uniform,1,0.761552208322696,0.4261343008037736,206.73499822616577
2783,2,77,distance,2,0.6229257084503447,0.484653763218631,81.12299609184265
2784,5,177,distance,2,0.7669134541741128,0.4227968873831071,106.28500032424927
2785,None,61,uniform,1,0.7694664283890733,0.4211743629083285,253.31299948692322
2786,1,141,distance,2,0.5039571100331887,0.499984341034982,78.74199652671814
2787,19,189,uniform,2,0.7360224661730916,0.4407872451212397,208.94100069999695
2788,12,49,uniform,1,0.7717641051825377,0.4196954504570363,156.28099989891052
2789,4,19,uniform,2,0.7817207046208833,0.41307801271420025,95.15500044822693
2790,14,139,distance,1,0.7556803676282869,0.4296830804319203,169.17600345611572
2791,7,93,distance,2,0.7692111309675772,0.4213375926298981,118.23099970817566
2792,9,125,uniform,2,0.7538932856778147,0.4307414531801224,132.51000022888184
2793,10,91,distance,1,0.7684452387030891,0.4218259757502394,144.25200271606445
2794,6,145,distance,2,0.7661475619096247,0.42327942932484025,110.72399973869324
2795,20,105,uniform,1,0.7508297166198621,0.43253260369641466,220.76599955558777
2796,7,13,distance,2,0.7766147561909624,0.4165144375137726,118.9240026473999
2797,1,115,uniform,2,0.5626755169772786,0.4960562262200031,76.98599600791931
2798,7,99,distance,2,0.7689558335460812,0.4215006045090952,119.31599998474121
2799,14,141,uniform,2,0.7477661475619096,0.43429475718954985,170.60999608039856
2800,8,67,distance,2,0.7804442175134031,0.41394569796447345,125.19899678230286
2801,11,141,uniform,2,0.7477661475619096,0.43429475718954985,148.6379964351654
2802,9,167,distance,2,0.762062803165688,0.42582048705639075,133.6449999809265
2803,16,159,uniform,2,0.7434260913964769,0.4367421871395458,188.4710021018982
2804,22,95,distance,1,0.7574674495787592,0.42861464324893184,234.72900414466858
2805,14,73,uniform,1,0.7574674495787592,0.4286146432489318,169.41999983787537
2806,19,197,uniform,2,0.7339800868011233,0.4418747774885311,208.0490002632141
2807,18,83,distance,1,0.7623181005871841,0.42566326374768587,199.16300225257874
2808,13,39,uniform,1,0.7745723768189942,0.4178636259450783,162.17200016975403
2809,None,195,distance,1,0.7531273934133266,0.431191978941834,250.56399631500244
2810,15,49,distance,2,0.7755935665049783,0.4171908269617947,177.7969994544983
2811,23,59,uniform,2,0.7666581567526168,0.42295794996346486,238.31899642944336
2812,21,135,distance,2,0.7549144753637989,0.4301378967842745,222.95200037956238
2813,6,77,uniform,1,0.7707429154965535,0.4203549377709581,109.17900037765503
2814,16,121,distance,1,0.7597651263722236,0.427226028140635,186.38600420951843
2815,11,31,uniform,2,0.7789124329844268,0.41497934253009217,150.4499979019165
2816,20,173,uniform,1,0.7401072249170283,0.43857555853312613,215.35399961471558
2817,2,187,distance,1,0.6295634414092418,0.48292164442090807,80.17499589920044
2818,19,147,distance,1,0.7526167985703345,0.43149131286744935,215.12099933624268
2819,7,7,uniform,2,0.7669134541741128,0.4227968873831071,118.50500392913818
2820,23,131,uniform,2,0.7470002552974215,0.43473080622726595,243.72499656677246
2821,12,53,uniform,1,0.7712535103395456,0.420025633894497,156.75899600982666
2822,14,27,uniform,1,0.7776359458769466,0.41583444008044007,170.9759967327118
2823,12,35,distance,1,0.7875925453152923,0.40901164760807424,157.43200397491455
2824,23,183,distance,1,0.7487873372478938,0.4337105726462093,237.34799909591675
2825,12,51,uniform,1,0.7715088077610416,0.41986065225045527,157.89000034332275
2826,15,27,distance,1,0.7801889200919071,0.4141185446918925,177.76599740982056
2827,9,199,uniform,1,0.7424049017104927,0.43730980280200255,133.1249964237213
2828,9,11,uniform,1,0.7694664283890733,0.42117436290832855,132.23900365829468
2829,None,129,distance,2,0.7574674495787592,0.42861464324893184,251.09199929237366
2830,19,39,uniform,1,0.7712535103395456,0.420025633894497,207.20700216293335
2831,2,65,distance,1,0.6196068419708961,0.4854834738214568,79.65200352668762
2832,5,99,uniform,2,0.7641051825376564,0.42455677188893265,102.57400155067444
2833,13,27,distance,2,0.7761041613479703,0.4168530821360614,162.69399976730347
2834,10,109,distance,2,0.7656369670666326,0.42360004925358624,140.86000061035156
2835,2,49,distance,1,0.6224151136073526,0.4847829823338469,79.7979998588562
2836,18,171,uniform,2,0.7401072249170283,0.43857555853312613,200.83500003814697
2837,14,31,uniform,1,0.7804442175134031,0.41394569796447345,168.3880033493042
2838,12,117,uniform,1,0.7526167985703345,0.43149131286744935,154.28100037574768
2839,22,113,uniform,1,0.7485320398263977,0.43385691786547537,229.139000415802
2840,14,113,distance,1,0.7610416134797039,0.4264472722763189,173.05599999427795
2841,10,167,uniform,2,0.7426601991319888,0.4371681916119054,140.77999663352966
2842,4,199,uniform,2,0.7595098289507276,0.4273811515239811,94.59900140762329
2843,9,103,uniform,1,0.7600204237937197,0.427070695798874,132.5029993057251
2844,1,89,uniform,2,0.5588460556548379,0.49652506657153545,78.31399965286255
2845,6,49,distance,1,0.7781465407199387,0.41549308283716524,110.30599761009216
2846,17,19,uniform,2,0.7740617819760021,0.41819868443138164,196.12000036239624
2847,16,77,distance,1,0.7635945876946643,0.4248739734769358,184.3219976425171
2848,12,37,distance,2,0.7829971917283636,0.4122045480994355,154.93100094795227
2849,7,91,distance,2,0.7694664283890733,0.42117436290832855,118.83600401878357
2850,1,9,uniform,1,0.5343375031912178,0.49881954239443455,76.2799961566925
2851,11,143,uniform,2,0.7503191217768701,0.43282829999071976,147.31399869918823
2852,None,105,distance,1,0.767934643860097,0.42215047864424243,252.30999946594238
2853,21,193,distance,2,0.7492979320908859,0.43341728282938613,222.56400346755981
2854,7,89,distance,1,0.7709982129180495,0.4201903956484768,118.7120008468628
2855,6,145,distance,1,0.7707429154965535,0.4203549377709581,112.05399584770203
2856,22,115,distance,1,0.755425070206791,0.42983489098705785,233.21799993515015
2857,3,41,uniform,2,0.6647944855756956,0.4720622602198166,88.38500452041626
2858,8,153,distance,2,0.7643604799591525,0.4243978518274646,126.77800178527832
2859,5,93,uniform,1,0.7689558335460812,0.4215006045090952,101.54499983787537
2860,19,123,uniform,1,0.7482767424049017,0.4340030635615492,211.12199640274048
2861,6,177,uniform,2,0.7510850140413582,0.43238445361026917,110.07800006866455
2862,19,133,uniform,1,0.7464896604544294,0.4350205136416674,208.21199679374695
2863,1,177,uniform,2,0.5700791422006638,0.49506455521317533,76.81300354003906
2864,15,165,distance,2,0.755935665049783,0.42953106448256484,178.13099670410156
2865,None,51,distance,1,0.7758488639264743,0.4170220668867218,249.7169966697693
2866,19,113,uniform,2,0.7510850140413582,0.43238445361026917,210.72100234031677
2867,19,195,distance,2,0.7495532295123819,0.4332703378260972,210.15700316429138
2868,2,53,distance,1,0.6219045187643605,0.4849116293767657,79.65899920463562
2869,10,147,uniform,2,0.7495532295123819,0.43327033782609725,141.37599992752075
2870,10,13,distance,1,0.7768700536124585,0.41634477709301737,139.7130000591278
2871,22,55,uniform,1,0.7625733980086801,0.4255058291706182,232.29899644851685
2872,None,87,uniform,1,0.7600204237937197,0.427070695798874,254.31599712371826
2873,9,181,uniform,2,0.7421496042889967,0.437451219157842,133.593998670578
2874,21,97,distance,2,0.7658922644881286,0.42343984659615475,226.91299986839294
2875,16,45,distance,1,0.7732958897115139,0.418699601942481,188.003999710083
2876,20,29,uniform,1,0.7761041613479703,0.41685308213606137,213.17099618911743
2877,15,137,uniform,1,0.7490426346693898,0.4335640277017096,177.70999765396118
2878,15,133,distance,2,0.756190962471279,0.4293788429208404,181.4100034236908
2879,3,121,distance,2,0.660454429410263,0.4735550401828988,87.46000051498413
2880,17,187,uniform,2,0.7357671687515956,0.44092385072578766,193.38800382614136
2881,10,185,uniform,1,0.7411284146030125,0.4380149400089427,140.29699635505676
2882,10,47,uniform,2,0.7758488639264743,0.4170220668867218,140.08200025558472
2883,21,51,uniform,2,0.7704876180750574,0.42051926051975536,222.36099886894226
2884,23,25,uniform,2,0.7750829716619863,0.41752767417455205,235.5960042476654
2885,14,125,uniform,2,0.7490426346693898,0.4335640277017096,171.44899678230286
2886,12,111,distance,1,0.7602757212152157,0.42691515427061066,154.64400029182434
2887,11,165,uniform,2,0.7416390094460046,0.4377334681218169,151.29899954795837
2888,22,85,distance,2,0.7676793464386009,0.4223124050868071,234.62799954414368
2889,3,159,distance,2,0.6640285933112076,0.47232893260560105,88.98599863052368
2890,10,9,uniform,2,0.7702323206535614,0.4206833641519364,140.62199640274048
2891,17,167,uniform,1,0.7408731171815165,0.4381553850168447,191.9699981212616
2892,11,115,distance,2,0.7641051825376564,0.42455677188893265,148.01700019836426
2893,10,143,distance,1,0.7607863160582078,0.4266034427390249,140.05400013923645
2894,11,29,uniform,2,0.7766147561909624,0.4165144375137726,147.57099986076355
2895,7,127,uniform,1,0.7582333418432474,0.4281536420030414,117.6780002117157
2896,3,69,distance,2,0.6591779423027827,0.4739856355252255,87.48399925231934
2897,4,55,distance,2,0.7812101097778913,0.4134257782948547,94.78499674797058
2898,None,141,distance,2,0.7551697727852948,0.4299864963655266,249.99100422859192
2899,7,133,uniform,2,0.7521062037273424,0.4317898355012399,118.69000005722046
2900,1,87,distance,1,0.5024253255042124,0.4999941177615979,76.5399968624115
2901,9,107,uniform,1,0.7577227470002553,0.42846118339779904,133.6409981250763
2902,12,197,distance,2,0.7480214449834056,0.43414900993592453,156.23100113868713
2903,12,115,distance,2,0.7630839928516722,0.425190325272367,155.0109989643097
2904,16,175,uniform,2,0.7388307378095481,0.4392719871302367,185.50299954414368
2905,12,137,distance,1,0.7595098289507276,0.4273811515239811,158.10299634933472
2906,7,195,distance,1,0.7625733980086801,0.42550582917061813,118.30000281333923
2907,10,175,uniform,2,0.7413837120245086,0.43787430110622977,142.5610032081604
2908,23,9,uniform,2,0.7661475619096247,0.42327942932484025,239.8370006084442
2909,9,71,distance,2,0.7761041613479703,0.4168530821360614,136.2530038356781
2910,2,3,uniform,2,0.5861628797549144,0.4925200078700764,79.6780002117157
2911,10,35,uniform,1,0.7773806484554506,0.41600477865336316,140.5859980583191
2912,11,65,distance,2,0.7717641051825377,0.4196954504570363,147.6479971408844
2913,6,29,uniform,1,0.7781465407199387,0.41549308283716524,109.27000069618225
2914,6,35,uniform,1,0.7753382690834822,0.41735936263382417,109.58699631690979
2915,19,71,distance,1,0.7610416134797039,0.4264472722763189,206.53900003433228
2916,7,147,uniform,2,0.7556803676282869,0.4296830804319203,118.41399931907654
