PC,Criterion,Max Depth,Estimators,Mean CV Score,STD CV Score,Execution Time
None,entropy,13,103,0.792948367,0.016336821,12.49699974
None,entropy,11,107,0.791161024,0.017918288,12.50642538
None,entropy,10,90,0.792692613,0.020143682,9.805576563
None,entropy,12,100,0.794224529,0.015895561,11.46414566
None,entropy,15,91,0.795244611,0.015543221,10.65590906
None,entropy,14,95,0.793458571,0.017809032,11.36587691
None,entropy,10,103,0.791926656,0.016054594,11.41366839
None,entropy,13,99,0.790904293,0.017351712,11.42010617
None,entropy,15,110,0.789373029,0.015860129,12.9216218
None,entropy,9,91,0.78835425,0.014480207,9.507753372
None,entropy,15,102,0.791415148,0.018314522,12.52978277
None,entropy,15,92,0.794224203,0.018842264,11.4387536
None,entropy,12,101,0.794735385,0.019059421,12.17931271
None,entropy,15,105,0.791160698,0.015598442,12.93944478
None,entropy,13,100,0.791925353,0.019528976,11.98723078
None,entropy,11,99,0.791159395,0.018085454,12.34444427
None,entropy,14,92,0.788861847,0.017762471,12.00835609
None,entropy,10,103,0.79396682,0.021931283,12.61631274
None,entropy,9,98,0.795246566,0.018656575,11.24215865
None,entropy,12,97,0.792180455,0.017084882,11.55885291
None,entropy,10,100,0.794479631,0.014959715,11.47380304
None,entropy,13,98,0.794479631,0.017769018,11.97187042
None,entropy,14,105,0.793969101,0.014260258,12.60685682
None,entropy,13,105,0.793201514,0.016417079,12.26059222
None,entropy,15,104,0.793713673,0.01610947,11.76425123
None,entropy,10,110,0.79550232,0.015650748,11.57276201
None,entropy,11,91,0.794475721,0.020560829,10.31343126
None,entropy,13,101,0.79600894,0.01987411,11.44440603
None,entropy,14,90,0.794224855,0.01560097,10.20671582
None,entropy,11,108,0.79243686,0.019005497,11.67179823
None,entropy,12,103,0.793203143,0.014788966,11.15117502
None,entropy,10,92,0.796010243,0.020589924,10.02620482
None,entropy,11,90,0.793971056,0.014862426,10.91083813
None,entropy,11,107,0.797798564,0.01719775,12.69207454
None,entropy,9,90,0.790396695,0.015244283,10.64355421
None,entropy,9,90,0.796010895,0.018462242,11.89717531
None,entropy,10,95,0.7942229,0.016773034,13.14684749
None,entropy,10,94,0.795500039,0.018306754,13.24858093
None,entropy,10,104,0.797542484,0.018712019,14.76252985
None,entropy,11,91,0.793203143,0.0169809,12.04978704
None,entropy,10,101,0.794734407,0.019936098,11.87623239
None,entropy,15,106,0.786565603,0.014235493,13.33034182
None,entropy,13,109,0.793970404,0.013874735,12.75288796
None,entropy,11,97,0.793711718,0.02162036,10.78714585
None,entropy,10,98,0.797031955,0.018547106,9.887552261
None,entropy,13,108,0.792180455,0.018442615,11.90914488
None,entropy,15,99,0.788353272,0.013057168,10.82305121
None,entropy,12,101,0.792437837,0.015140455,10.88288999
None,entropy,9,93,0.791671554,0.017699476,9.466668367
None,entropy,12,103,0.792693265,0.014299392,11.38454723
None,entropy,10,92,0.797544439,0.017943581,9.631257534
None,entropy,12,92,0.791669599,0.021745383,10.18677354
None,entropy,11,103,0.796776853,0.018286006,10.8669529
None,entropy,12,98,0.793202492,0.016676278,10.96270037
None,entropy,9,97,0.794735385,0.017986744,10.74729156
None,entropy,13,108,0.793969753,0.01767853,12.88058567
None,entropy,13,96,0.787585034,0.019970882,12.69806504
None,entropy,10,109,0.794478328,0.017431551,14.02851534
None,entropy,13,103,0.793714976,0.015002054,13.67215848
None,entropy,12,92,0.790394089,0.01605338,12.45341611
None,entropy,14,99,0.790139312,0.01903776,14.81065464
None,entropy,14,106,0.79396682,0.019466807,15.03704834
None,entropy,10,93,0.794227787,0.01327975,12.69159555
None,entropy,10,101,0.796264368,0.019546645,13.51239705
None,entropy,13,100,0.792943806,0.022231725,12.99825478
None,entropy,10,102,0.793967472,0.019789435,12.28516173
None,entropy,11,98,0.794988532,0.024184006,12.19240975
None,entropy,15,90,0.791162327,0.014464836,11.46036792
None,entropy,13,103,0.792434253,0.021094911,13.53757763
None,entropy,13,105,0.790649517,0.015209964,13.87115812
None,entropy,13,108,0.797030651,0.020058732,14.36494899
None,entropy,13,110,0.788864128,0.017490192,15.20720315
None,entropy,11,102,0.794734733,0.015123227,14.48940897
None,entropy,11,91,0.793456616,0.018210494,13.91308808
None,entropy,14,95,0.791925678,0.020735898,15.81748009
None,entropy,14,108,0.791158417,0.017879514,16.81434631
None,entropy,9,102,0.788350992,0.020450257,14.48713517
None,entropy,15,96,0.791670576,0.015326455,14.76684427
None,entropy,9,101,0.800094156,0.022264608,13.20472717
None,entropy,14,91,0.792692288,0.015092491,14.94046068
None,entropy,15,95,0.79499179,0.016685448,13.99300766
None,entropy,13,94,0.795754164,0.021302318,14.22887301
None,entropy,12,90,0.793969101,0.018298558,13.51656938
None,entropy,9,95,0.793970078,0.015825763,11.46904135
None,entropy,9,96,0.795501342,0.018448926,11.38426328
None,entropy,9,92,0.793202818,0.019041783,10.09391928
None,entropy,12,108,0.795500691,0.014420054,13.24972558
None,entropy,12,96,0.794991138,0.015495348,12.09956241
None,entropy,9,98,0.791672205,0.019070159,10.83192301
None,entropy,9,96,0.79090527,0.016165833,10.60027289
None,entropy,9,102,0.791669273,0.021944537,10.54248333
None,entropy,10,109,0.793203143,0.01963158,12.69973898
None,entropy,13,108,0.7934602,0.011693618,13.94797683
None,entropy,10,109,0.793969427,0.020189743,13.6973784
None,entropy,12,93,0.792181758,0.01552717,13.30115986
None,entropy,13,106,0.792434253,0.019920382,13.27863955
None,entropy,9,92,0.792947715,0.017519446,9.778282642
None,entropy,12,109,0.796012524,0.016918631,12.70875788
None,entropy,11,101,0.790648865,0.016591982,11.06217146
None,entropy,9,90,0.795245914,0.022494059,10.39327359
None,entropy,14,99,0.79524624,0.016075394,12.79224062
None,entropy,13,94,0.796266974,0.018560567,12.24485636
None,entropy,11,98,0.793202166,0.015883466,12.58514452
None,entropy,10,106,0.793714325,0.014141426,12.35137463
None,entropy,9,107,0.79167025,0.017153132,11.81324077
None,entropy,12,96,0.800094156,0.016762808,11.60346675
None,entropy,15,106,0.790905922,0.012234834,12.86665845
None,entropy,11,96,0.789373681,0.016672059,11.44835544
None,entropy,10,104,0.789117601,0.019344107,11.8354125
None,entropy,10,103,0.794479957,0.021958459,11.60460806
None,entropy,12,92,0.79243914,0.014509131,10.66279793
None,entropy,11,91,0.797796935,0.016485072,9.959793091
None,entropy,15,107,0.790905922,0.015792206,12.14872742
None,entropy,9,90,0.791672531,0.016543031,8.964153051
None,entropy,11,93,0.794988532,0.020754276,10.27323985
None,entropy,14,96,0.793203469,0.017577643,11.56187654
None,entropy,14,98,0.790392785,0.016844652,11.96948576
None,entropy,15,97,0.796520121,0.020876871,11.93512321
None,entropy,9,103,0.795246892,0.017390569,11.0315063
None,entropy,13,93,0.79065082,0.016839531,11.59611654
None,entropy,9,101,0.797033909,0.014565284,11.36639309
None,entropy,14,101,0.790648865,0.015785959,12.56074166
None,entropy,15,97,0.789374006,0.013897224,12.23880839
None,entropy,12,99,0.794730823,0.020076995,11.59613585
None,entropy,12,97,0.797540855,0.017621681,11.29919434
None,entropy,14,96,0.794227135,0.015425131,11.54186988
None,entropy,14,110,0.792435557,0.017221803,12.97416115
None,entropy,12,107,0.791672205,0.017889227,12.27923441
None,entropy,15,107,0.794731801,0.018772908,12.3202467
None,entropy,9,95,0.790394414,0.019339734,9.645645142
None,entropy,13,98,0.789372377,0.017801175,11.37603378
None,entropy,10,99,0.792437186,0.01738797,10.63103056
None,entropy,9,107,0.79473571,0.019190222,11.28081059
None,entropy,13,93,0.7942229,0.015481131,10.78292203
None,entropy,9,105,0.793966169,0.019687952,10.85676026
None,entropy,11,106,0.794736036,0.015087187,11.96465468
None,entropy,9,105,0.793202492,0.015612297,11.30377913
None,entropy,13,110,0.790647236,0.021024537,13.02768397
None,entropy,10,98,0.80060599,0.021126454,11.31861734
None,entropy,10,106,0.79524624,0.018609869,11.96570587
None,entropy,14,90,0.79167025,0.014525765,10.63503861
None,entropy,11,94,0.791670902,0.018375318,10.65419245
None,entropy,11,100,0.790650494,0.018936399,11.04016089
None,entropy,12,94,0.795758399,0.011894654,11.27819681
None,entropy,14,94,0.793967798,0.017871296,11.6785965
None,entropy,15,97,0.794476699,0.018129328,12.13297987
None,entropy,11,105,0.793458245,0.0185297,12.76433063
None,entropy,13,92,0.7942229,0.018854687,11.23486161
None,entropy,15,95,0.793713673,0.015061544,11.42803907
None,entropy,14,102,0.795500039,0.014827095,11.94294524
None,entropy,10,92,0.793456942,0.018875174,9.710333109
None,entropy,14,97,0.791925353,0.015640044,10.5413301
None,entropy,14,110,0.792690659,0.015345024,12.21933055
None,entropy,9,101,0.790904944,0.017524277,10.17726684
None,entropy,13,96,0.792693591,0.019545316,10.74548554
None,entropy,12,94,0.793712696,0.016000407,10.42953992
None,entropy,13,95,0.794224203,0.015272155,10.10195827
None,entropy,13,109,0.793968449,0.015326739,11.85157633
None,entropy,14,103,0.792179477,0.019728939,11.1136167
None,entropy,15,91,0.794731801,0.019986924,10.11703229
None,entropy,14,94,0.789374332,0.013726657,10.48330879
None,entropy,9,104,0.79422518,0.017651628,10.16484976
None,entropy,11,108,0.794478328,0.016628339,11.36066484
None,entropy,10,100,0.795755467,0.019369154,9.83230257
None,entropy,12,105,0.788097845,0.018320122,11.22426033
None,entropy,13,110,0.793969101,0.015798353,11.99770546
None,entropy,10,96,0.792691962,0.016901944,10.04044628
None,entropy,10,98,0.794224203,0.018508732,10.26040244
None,entropy,12,101,0.794735385,0.01762028,10.72192311
None,entropy,9,106,0.791671554,0.018682582,10.2182076
None,entropy,12,90,0.793710741,0.019391082,9.723242283
None,entropy,11,98,0.792950322,0.015066629,10.97212267
None,entropy,10,97,0.793203469,0.012723316,11.08295083
None,entropy,15,101,0.788861196,0.01489503,12.14723778
None,entropy,14,102,0.794222574,0.017045822,11.96514845
None,entropy,13,103,0.794478002,0.015727524,11.36569381
None,entropy,15,108,0.79498788,0.017877738,16.02213597
None,entropy,12,98,0.793713022,0.015708058,14.84599257
None,entropy,11,95,0.790649191,0.016288808,14.40416956
None,entropy,11,98,0.79780117,0.010962724,15.92374134
None,entropy,10,92,0.789628131,0.019330034,12.84223437
None,entropy,15,90,0.792947064,0.016570909,13.56031466
None,entropy,11,108,0.79294739,0.017260956,15.16901159
None,entropy,9,99,0.796009266,0.021062779,12.21440816
None,entropy,9,110,0.794990812,0.015563037,11.92709613
None,entropy,10,109,0.793969427,0.016872315,12.41080213
None,entropy,9,100,0.792182735,0.017981599,11.24496078
None,entropy,11,94,0.7942229,0.016753574,11.35566497
None,entropy,13,96,0.789374332,0.013962287,11.83937168
None,entropy,15,107,0.79320184,0.01898643,13.2077105
None,entropy,14,110,0.786562997,0.021028006,13.76418376
None,entropy,15,110,0.793204447,0.014749143,14.02747822
None,entropy,9,100,0.795755793,0.016787952,11.79550743
None,entropy,11,96,0.798562893,0.02088698,12.11963868
None,entropy,13,90,0.796010895,0.016327381,11.25096226
None,entropy,15,95,0.793457594,0.016254094,11.95308447
None,entropy,14,92,0.790904293,0.01698429,11.94875574
None,entropy,9,96,0.797543136,0.015192164,11.02819252
None,entropy,15,101,0.789881278,0.018966465,13.06840229
None,entropy,10,102,0.791415474,0.018271911,12.09376192
None,entropy,13,97,0.793713347,0.01643188,11.91301107
None,entropy,13,93,0.791673183,0.016060169,11.52312255
None,entropy,15,98,0.791160046,0.015873143,12.12440395
None,entropy,15,93,0.789372377,0.018307102,11.6080575
None,entropy,12,106,0.791414823,0.018262091,12.92094517
None,entropy,14,109,0.79524624,0.015436623,13.48743105
None,entropy,10,107,0.790141267,0.015567844,12.61580229
None,entropy,10,107,0.798054643,0.013894752,12.49811769
None,entropy,10,98,0.794734733,0.014006194,11.4170084
None,entropy,11,102,0.793714325,0.01630335,12.30662894
None,entropy,12,103,0.792948041,0.016079659,12.35096169
None,entropy,13,107,0.79320184,0.01493972,12.78081226
None,entropy,11,92,0.792946738,0.01763865,11.52472448
None,entropy,14,110,0.797031955,0.011641764,14.03700209
None,entropy,15,91,0.788860218,0.018337293,11.93914557
None,entropy,14,107,0.792690659,0.017073446,13.58873463
None,entropy,13,94,0.794989835,0.018726436,11.40103602
None,entropy,12,105,0.796522402,0.012812273,12.37493825
None,entropy,10,102,0.79524396,0.019818872,11.82188654
None,entropy,15,108,0.792946738,0.017915404,13.86493564
None,entropy,15,102,0.794735385,0.015265677,13.26254582
None,entropy,13,96,0.789882256,0.015028767,12.41530228
None,entropy,15,110,0.791673508,0.017419765,13.82951927
None,entropy,10,92,0.795756444,0.017127259,10.62956667
None,entropy,14,100,0.791926982,0.014493703,12.325032
None,entropy,11,109,0.793204772,0.017524835,12.72296834
None,entropy,10,92,0.792691636,0.018399998,10.35031366
None,entropy,9,95,0.797541833,0.019232298,10.23262835
None,entropy,12,102,0.790394414,0.017127649,12.11710787
None,entropy,15,93,0.794989509,0.015454998,11.83984613
None,entropy,12,100,0.78988421,0.016187374,12.30859518
None,entropy,12,110,0.792438163,0.012549116,13.55825305
None,entropy,12,99,0.79524396,0.019803959,12.25073934
None,entropy,14,91,0.789629434,0.014728853,11.53365636
None,entropy,9,96,0.796264694,0.019292499,10.75773335
None,entropy,11,99,0.792947064,0.019957029,11.757061
None,entropy,11,90,0.794736362,0.015943177,10.53082943
None,entropy,10,107,0.790394089,0.021271327,11.8473103
None,entropy,14,91,0.790905922,0.019746484,10.82426238
None,entropy,11,107,0.793456942,0.018352175,12.3122797
None,entropy,15,92,0.791413845,0.014942761,11.10054517
None,entropy,13,109,0.791671879,0.014204061,13.0732677
None,entropy,14,97,0.788608374,0.016181765,11.65185523
None,entropy,14,99,0.793710415,0.017944208,12.07372665
None,entropy,15,100,0.792690659,0.016053526,12.65669894
None,entropy,12,107,0.794990161,0.019622611,12.8491838
None,entropy,10,102,0.793200537,0.021600453,11.84985781
None,entropy,15,98,0.79422518,0.013372837,12.34353518
None,entropy,15,107,0.792435882,0.015885249,13.19920111
None,entropy,12,92,0.793970078,0.013687767,11.05294204
None,entropy,11,104,0.793967472,0.020499001,12.27866507
None,entropy,15,94,0.792179477,0.018678506,11.52966809
None,entropy,14,101,0.789883885,0.017855897,12.00540042
None,entropy,11,95,0.792945435,0.02157263,11.19257116
None,entropy,13,91,0.794986577,0.021254389,11.18259978
None,entropy,14,105,0.789631063,0.012500898,12.93989992
None,entropy,9,97,0.793713022,0.018327402,11.88372231
None,entropy,13,95,0.792182409,0.015519393,12.71150827
None,entropy,13,95,0.792946738,0.016922846,12.62972689
None,entropy,14,103,0.792692939,0.012735958,13.8714056
None,entropy,14,103,0.793202818,0.016749999,13.77963924
None,entropy,12,96,0.791923398,0.018803241,13.30094576
None,entropy,14,105,0.793202818,0.013930479,14.16762829
None,entropy,15,104,0.791417755,0.011786615,14.16164303
None,entropy,9,96,0.795757748,0.01617057,11.30178618
None,entropy,14,98,0.797541833,0.017082411,12.38686705
None,entropy,10,99,0.7962673,0.017418958,12.23976874
None,entropy,13,99,0.795500365,0.014735531,13.12639689
None,entropy,9,109,0.794480283,0.015403074,12.49408913
None,entropy,14,98,0.789372703,0.015802777,12.39734602
None,entropy,11,92,0.790647562,0.019039213,10.53980517
None,entropy,11,104,0.793458571,0.018509634,12.10561705
None,entropy,13,92,0.793205424,0.011840466,14.71619797
None,entropy,13,91,0.793202166,0.014600629,73.88050342
None,entropy,15,95,0.792945109,0.018631739,79.16886902
None,entropy,11,107,0.792946412,0.019749317,80.337744
None,entropy,10,99,0.79575677,0.014213014,78.26173687
None,entropy,12,110,0.794988206,0.019923774,24.49050784
None,entropy,11,93,0.794221922,0.017506928,18.70747137
None,entropy,13,99,0.789631063,0.01427534,20.27427769
None,entropy,11,106,0.797542159,0.017827395,18.22278905
None,entropy,9,91,0.791160698,0.019623783,12.17944431
None,entropy,10,103,0.793715302,0.010313297,14.11726022
None,entropy,14,106,0.796265671,0.017860124,15.00987554
None,entropy,15,98,0.791414497,0.01578263,13.39915895
None,entropy,14,105,0.789117601,0.014294872,14.52115846
None,entropy,14,106,0.796265019,0.014779419,13.81307006
None,entropy,12,95,0.792178174,0.019141386,12.19439745
None,entropy,15,103,0.791415148,0.021054571,14.20302606
None,entropy,10,95,0.797030977,0.01733925,12.35098076
None,entropy,10,99,0.794224529,0.014480955,12.34697366
None,entropy,10,94,0.796775875,0.017717751,11.62390494
None,entropy,13,90,0.792944783,0.01932376,12.81172967
None,entropy,13,100,0.794988858,0.016482331,15.37640023
None,entropy,13,96,0.787073527,0.019351117,15.55891228
None,entropy,15,109,0.793971707,0.010634823,18.04426384
None,entropy,14,91,0.791412216,0.019078044,14.44050241
None,entropy,12,110,0.79524624,0.015475714,14.96955824
None,entropy,12,99,0.797544439,0.013872532,13.6381197
None,entropy,10,110,0.796264694,0.020821366,14.16570997
None,entropy,13,104,0.790904944,0.015845635,14.34016323
None,entropy,12,105,0.794731475,0.018211967,14.13439441
None,entropy,14,95,0.790141919,0.016156254,12.63164997
None,entropy,12,110,0.792693591,0.014874558,13.97847795
None,entropy,14,93,0.792180455,0.019182765,11.5107007
None,entropy,12,105,0.794986577,0.020041366,14.23414207
None,entropy,13,102,0.79447735,0.019850805,13.9259901
None,entropy,11,91,0.793970078,0.017746341,12.21204162
None,entropy,11,100,0.791925678,0.018532402,13.34789157
None,entropy,11,90,0.794990812,0.016537081,11.35844994
None,entropy,12,90,0.794990812,0.012185532,11.78494787
None,entropy,15,109,0.791925353,0.01607328,14.54296541
None,entropy,15,100,0.793454662,0.01867602,13.21802974
None,entropy,14,107,0.793458897,0.014701526,14.25302601
None,entropy,12,107,0.79652175,0.015841578,16.35709286
None,entropy,15,109,0.792692613,0.015043767,17.31123137
None,entropy,9,95,0.796774898,0.018518628,14.39343572
None,entropy,9,110,0.793202818,0.017174669,19.31230927
None,entropy,12,93,0.794988206,0.016455207,17.76986408
